,Temp,Precip,flow
2000-04-06 00:00:00+00:00,66.08291666666666,0.0,208.0
2000-04-07 00:00:00+00:00,63.38238095238095,0.0,167.0
2000-04-08 00:00:00+00:00,68.70708333333333,0.0,147.0
2000-04-09 00:00:00+00:00,69.58041666666666,0.0,132.0
2000-04-10 00:00:00+00:00,64.57000000000001,0.0,129.0
2000-04-11 00:00:00+00:00,64.08291666666666,0.0,134.0
2000-04-12 00:00:00+00:00,63.52285714285714,0.0,119.0
2000-04-13 00:00:00+00:00,68.80952380952381,0.0,110.0
2000-04-14 00:00:00+00:00,65.58333333333333,0.0,115.0
2000-04-15 00:00:00+00:00,57.79933333333334,0.0,115.0
2000-04-16 00:00:00+00:00,61.04714285714286,0.0,115.0
2000-04-17 00:00:00+00:00,63.54208333333333,0.0,122.0
2000-04-18 00:00:00+00:00,64.49863636363636,0.0,117.0
2000-04-19 00:00:00+00:00,55.0515,0.0,126.0
2000-04-20 00:00:00+00:00,60.18761904761905,0.0,130.0
2000-04-21 00:00:00+00:00,62.683684210526316,0.0,124.0
2000-04-22 00:00:00+00:00,62.82235294117647,0.0,123.0
2000-04-23 00:00:00+00:00,67.99904761904762,0.0,127.0
2000-04-24 00:00:00+00:00,65.22818181818182,0.0,127.0
2000-04-25 00:00:00+00:00,70.47826086956522,0.0,106.0
2000-04-26 00:00:00+00:00,72.95916666666666,0.0,97.0
2000-04-27 00:00:00+00:00,73.49944444444445,0.0,106.0
2000-04-28 00:00:00+00:00,72.5825,0.0,98.0
2000-04-29 00:00:00+00:00,73.61904761904762,0.0,99.0
2000-04-30 00:00:00+00:00,68.24958333333333,0.0,95.0
2000-05-01 00:00:00+00:00,69.62416666666667,0.0,94.0
2000-05-02 00:00:00+00:00,72.41416666666667,0.0,96.0
2000-05-03 00:00:00+00:00,70.23666666666666,0.0,88.0
2000-05-04 00:00:00+00:00,74.20666666666666,0.0,93.0
2000-05-05 00:00:00+00:00,71.95833333333333,0.0,88.0
2000-05-06 00:00:00+00:00,70.455,0.0,83.0
2000-05-07 00:00:00+00:00,78.56928571428571,0.0,81.0
2000-05-08 00:00:00+00:00,77.27555555555556,0.0,84.0
2000-05-09 00:00:00+00:00,72.91045454545454,0.0,88.0
2000-05-10 00:00:00+00:00,77.26217391304348,0.0,87.0
2000-05-11 00:00:00+00:00,76.33444444444444,0.0,81.0
2000-05-12 00:00:00+00:00,66.09619047619047,0.0,74.0
2000-05-13 00:00:00+00:00,64.28666666666666,0.0,75.0
2000-05-14 00:00:00+00:00,70.70625,0.0,81.0
2000-05-15 00:00:00+00:00,73.23714285714286,0.0,82.0
2000-05-16 00:00:00+00:00,74.99857142857142,0.0,81.0
2000-05-17 00:00:00+00:00,63.00083333333333,0.0,76.0
2000-05-18 00:00:00+00:00,64.79208333333334,0.0,79.0
2000-05-19 00:00:00+00:00,66.62541666666667,0.0,81.0
2000-05-20 00:00:00+00:00,76.74916666666667,0.0,83.0
2000-05-21 00:00:00+00:00,78.12625,0.0,74.0
2000-05-22 00:00:00+00:00,76.52368421052631,0.0,67.0
2000-05-23 00:00:00+00:00,83.60782608695652,0.0,64.0
2000-05-24 00:00:00+00:00,83.33285714285714,0.0,52.0
2000-05-25 00:00:00+00:00,80.99904761904762,0.0,57.0
2000-05-26 00:00:00+00:00,76.99833333333333,0.0,53.0
2000-05-27 00:00:00+00:00,81.74958333333333,0.0,52.0
2000-05-28 00:00:00+00:00,85.7925,0.0,58.0
2000-05-29 00:00:00+00:00,85.29125,0.0,59.0
2000-05-30 00:00:00+00:00,85.37857142857143,0.0,51.0
2000-05-31 00:00:00+00:00,82.5025,0.0,51.0
2000-06-01 00:00:00+00:00,82.5,0.0,52.0
2000-06-02 00:00:00+00:00,81.20791666666666,0.0,48.0
2000-06-03 00:00:00+00:00,80.28958333333334,0.0,52.0
2000-06-04 00:00:00+00:00,81.04,0.0,48.0
2000-06-05 00:00:00+00:00,82.62166666666667,0.0,51.0
2000-06-06 00:00:00+00:00,82.99952380952381,0.0,54.0
2000-06-07 00:00:00+00:00,83.7925,0.0,58.0
2000-06-08 00:00:00+00:00,84.50208333333333,0.0,57.0
2000-06-09 00:00:00+00:00,78.23666666666666,0.0,56.0
2000-06-10 00:00:00+00:00,72.66666666666667,0.0,50.0
2000-06-11 00:00:00+00:00,74.54083333333334,0.0,48.0
2000-06-12 00:00:00+00:00,78.25041666666667,0.0,52.0
2000-06-13 00:00:00+00:00,92.2,0.0,51.0
2000-06-14 00:00:00+00:00,84.38384615384615,0.0,51.0
2000-06-15 00:00:00+00:00,89.41294117647058,0.0,43.0
2000-06-16 00:00:00+00:00,91.25041666666668,0.0,39.0
2000-06-17 00:00:00+00:00,88.42952380952381,0.0,37.0
2000-06-18 00:00:00+00:00,76.99857142857142,0.0,41.0
2000-06-19 00:00:00+00:00,85.37291666666665,0.0,71.0
2000-06-20 00:00:00+00:00,83.04666666666667,0.0,73.0
2000-06-21 00:00:00+00:00,75.19,0.0,87.0
2000-06-22 00:00:00+00:00,73.95708333333333,0.0,72.0
2000-06-23 00:00:00+00:00,70.08125,0.0,76.0
2000-06-24 00:00:00+00:00,74.62541666666667,0.0,136.0
2000-06-25 00:00:00+00:00,81.91583333333334,0.0,119.0
2000-06-26 00:00:00+00:00,84.36318181818181,0.0,121.0
2000-06-27 00:00:00+00:00,85.05529411764707,0.0,116.0
2000-06-28 00:00:00+00:00,85.58375000000001,0.0,104.0
2000-06-29 00:00:00+00:00,82.47714285714285,0.0,179.0
2000-06-30 00:00:00+00:00,87.75083333333333,0.0,118.0
2000-07-01 00:00:00+00:00,86.75041666666668,0.0,113.0
2000-07-02 00:00:00+00:00,86.42761904761905,0.0,100.0
2000-07-03 00:00:00+00:00,82.37625,0.0,92.0
2000-07-04 00:00:00+00:00,81.12416666666667,0.0,80.0
2000-07-05 00:00:00+00:00,79.54125,0.0,67.0
2000-07-06 00:00:00+00:00,79.70583333333333,0.0,61.0
2000-07-07 00:00:00+00:00,82.91666666666667,0.0,53.0
2000-07-08 00:00:00+00:00,79.99863636363636,0.0,55.0
2000-07-09 00:00:00+00:00,81.78173913043479,0.0,66.0
2000-07-10 00:00:00+00:00,82.62541666666667,0.0,63.0
2000-07-11 00:00:00+00:00,82.19047619047619,0.0,59.0
2000-07-12 00:00:00+00:00,85.33,0.0,66.0
2000-07-13 00:00:00+00:00,87.7525,0.0,63.0
2000-07-14 00:00:00+00:00,89.04714285714286,0.0,60.0
2000-07-15 00:00:00+00:00,88.31818181818181,0.0,53.0
2000-07-16 00:00:00+00:00,85.16833333333334,0.0,56.0
2000-07-17 00:00:00+00:00,89.49571428571429,0.0,58.0
2000-07-18 00:00:00+00:00,83.66761904761904,0.0,52.0
2000-07-19 00:00:00+00:00,90.18809523809524,0.0,46.0
2000-07-20 00:00:00+00:00,90.61761904761904,0.0,46.0
2000-07-21 00:00:00+00:00,91.04208333333332,0.0,44.0
2000-07-22 00:00:00+00:00,93.468,0.0,51.0
2000-07-23 00:00:00+00:00,81.24875,0.0,53.0
2000-07-24 00:00:00+00:00,84.74833333333333,0.0,64.0
2000-07-25 00:00:00+00:00,86.41708333333334,0.0,72.0
2000-07-26 00:00:00+00:00,89.2357142857143,0.0,75.0
2000-07-27 00:00:00+00:00,86.77777777777777,0.0,65.0
2000-07-28 00:00:00+00:00,92.85666666666667,0.0,58.0
2000-07-29 00:00:00+00:00,91.19095238095238,0.0,49.0
2000-07-30 00:00:00+00:00,99.9975,0.0,46.0
2000-07-31 00:00:00+00:00,83.52380952380952,0.0,47.0
2000-08-01 00:00:00+00:00,87.33380952380952,0.0,43.0
2000-08-02 00:00:00+00:00,90.732,0.0,252.0
2000-08-03 00:00:00+00:00,87.0425,0.0,117.0
2000-08-04 00:00:00+00:00,88.49777777777778,0.0,89.0
2000-08-05 00:00:00+00:00,84.88722222222222,0.0,82.0
2000-08-06 00:00:00+00:00,82.04125,0.0,91.0
2000-08-07 00:00:00+00:00,80.47904761904762,0.0,198.0
2000-08-08 00:00:00+00:00,75.91625,0.0,222.0
2000-08-09 00:00:00+00:00,85.90095238095239,0.0,129.0
2000-08-10 00:00:00+00:00,77.0495238095238,0.0,193.0
2000-08-11 00:00:00+00:00,86.66708333333334,0.0,140.0
2000-08-12 00:00:00+00:00,82.76095238095238,0.0,139.0
2000-08-13 00:00:00+00:00,78.21124999999999,0.0,137.0
2000-08-14 00:00:00+00:00,82.08208333333333,0.0,137.0
2000-08-15 00:00:00+00:00,80.27722222222222,0.0,171.0
2000-08-16 00:00:00+00:00,75.95,0.0,154.0
2000-08-17 00:00:00+00:00,84.335,0.0,146.0
2000-08-18 00:00:00+00:00,76.69,0.0,157.0
2000-08-19 00:00:00+00:00,87.75125,0.0,159.0
2000-08-20 00:00:00+00:00,82.14190476190477,0.0,183.0
2000-08-21 00:00:00+00:00,79.24833333333333,0.0,165.0
2000-08-22 00:00:00+00:00,80.99875,0.0,141.0
2000-08-23 00:00:00+00:00,79.3157894736842,0.0,132.0
2000-08-24 00:00:00+00:00,81.06117647058824,0.0,125.0
2000-08-25 00:00:00+00:00,83.3325,0.0,164.0
2000-08-26 00:00:00+00:00,71.0521052631579,0.0,228.0
2000-08-27 00:00:00+00:00,77.4791304347826,0.0,297.0
2000-08-28 00:00:00+00:00,69.7259090909091,0.0,271.0
2000-08-29 00:00:00+00:00,70.17086956521739,0.0,238.0
2000-08-30 00:00:00+00:00,73.732,0.0,251.0
2000-08-31 00:00:00+00:00,69.49875,0.0,226.0
2000-09-01 00:00:00+00:00,70.94894736842105,0.0,190.0
2000-09-02 00:00:00+00:00,69.5515,0.0,169.0
2000-09-03 00:00:00+00:00,73.61857142857143,0.0,151.0
2000-09-04 00:00:00+00:00,76.00041666666667,0.0,143.0
2000-09-05 00:00:00+00:00,79.37625,0.0,122.0
2000-09-06 00:00:00+00:00,75.72111111111111,0.0,108.0
2000-09-07 00:00:00+00:00,74.27777777777777,0.0,105.0
2000-09-08 00:00:00+00:00,77.33458333333333,0.0,98.0
2000-09-09 00:00:00+00:00,76.94736842105263,0.0,103.0
2000-09-10 00:00:00+00:00,79.66333333333334,0.0,101.0
2000-09-11 00:00:00+00:00,97.00399999999999,0.0,93.0
2000-09-12 00:00:00+00:00,80.055,0.0,91.0
2000-09-13 00:00:00+00:00,77.09045454545455,0.0,84.0
2000-09-14 00:00:00+00:00,99.006,0.0,79.0
2000-09-15 00:00:00+00:00,73.810625,0.0,78.0
2000-09-16 00:00:00+00:00,81.91391304347826,0.0,78.0
2000-09-17 00:00:00+00:00,84.665,0.0,69.0
2000-09-18 00:00:00+00:00,84.42952380952381,0.0,70.0
2000-09-19 00:00:00+00:00,77.38095238095238,0.0,67.0
2000-09-20 00:00:00+00:00,82.3178947368421,0.0,70.0
2000-09-21 00:00:00+00:00,82.42928571428571,0.0,71.0
2000-09-22 00:00:00+00:00,79.45666666666666,0.0,73.0
2000-09-23 00:00:00+00:00,75.4175,0.0,66.0
2000-09-24 00:00:00+00:00,66.54083333333334,0.0,64.0
2000-09-25 00:00:00+00:00,67.62291666666667,0.0,71.0
2000-09-26 00:00:00+00:00,72.14190476190477,0.0,73.0
2000-09-27 00:00:00+00:00,76.33125,0.0,79.0
2000-09-28 00:00:00+00:00,90.74916666666667,0.0,89.0
2000-09-29 00:00:00+00:00,78.0,0.0,89.0
2000-09-30 00:00:00+00:00,71.91692307692308,0.0,92.0
2000-10-01 00:00:00+00:00,97.208,0.0,77.0
2000-10-02 00:00:00+00:00,85.39666666666668,0.0,89.0
2000-10-03 00:00:00+00:00,77.99833333333333,0.0,87.0
2000-10-04 00:00:00+00:00,71.9175,0.0,87.0
2000-10-05 00:00:00+00:00,69.37375,0.0,91.0
2000-10-06 00:00:00+00:00,71.75041666666667,0.0,91.0
2000-10-07 00:00:00+00:00,67.88611111111112,0.0,91.0
2000-10-08 00:00:00+00:00,73.58333333333333,0.0,95.0
2000-10-09 00:00:00+00:00,62.44277777777778,0.0,94.0
2000-10-10 00:00:00+00:00,59.00111111111111,5.587999999999994,107.0
2000-10-11 00:00:00+00:00,62.66708333333333,0.0,116.0
2000-10-12 00:00:00+00:00,55.54454545454546,0.0,120.0
2000-10-13 00:00:00+00:00,54.6505,0.0,120.0
2000-10-14 00:00:00+00:00,65.66533333333334,0.0,125.0
2000-10-15 00:00:00+00:00,60.6675,0.0,124.0
2000-10-16 00:00:00+00:00,63.28666666666667,0.0,125.0
2000-10-17 00:00:00+00:00,62.75083333333333,0.0,118.0
2000-10-18 00:00:00+00:00,69.55555555555556,0.0,113.0
2000-10-19 00:00:00+00:00,67.45708333333333,0.0,113.0
2000-10-20 00:00:00+00:00,66.38,0.0,113.0
2000-10-21 00:00:00+00:00,61.91458333333333,0.0,115.0
2000-10-22 00:00:00+00:00,54.083333333333336,56.133999999999986,292.0
2000-10-23 00:00:00+00:00,53.95285714285714,3.8100000000000023,564.0
2000-10-24 00:00:00+00:00,53.3325,0.0,343.0
2000-10-25 00:00:00+00:00,55.42809523809524,0.0,263.0
2000-10-26 00:00:00+00:00,55.749583333333334,0.0,222.0
2000-10-27 00:00:00+00:00,53.625,13.462000000000046,226.0
2000-10-28 00:00:00+00:00,49.62416666666667,6.349999999999966,1070.0
2000-10-29 00:00:00+00:00,51.95791666666667,0.0,891.0
2000-10-30 00:00:00+00:00,49.875,4.826000000000022,470.0
2000-10-31 00:00:00+00:00,44.12416666666667,14.478000000000009,788.0
2000-11-01 00:00:00+00:00,46.0947619047619,0.25399999999996226,797.0
2000-11-02 00:00:00+00:00,47.165,0.0,526.0
2000-11-03 00:00:00+00:00,52.91708333333333,0.0,384.0
2000-11-04 00:00:00+00:00,50.330000000000005,6.604000000000042,330.0
2000-11-05 00:00:00+00:00,51.45875,1.0159999999999627,395.0
2000-11-06 00:00:00+00:00,46.29291666666666,0.0,417.0
2000-11-07 00:00:00+00:00,43.04291666666666,0.0,326.0
2000-11-08 00:00:00+00:00,40.63636363636363,0.0,291.0
2000-11-09 00:00:00+00:00,41.56434782608696,0.0,256.0
2000-11-10 00:00:00+00:00,43.293749999999996,2.032000000000039,240.0
2000-11-11 00:00:00+00:00,40.37375,4.572000000000003,236.0
2000-11-12 00:00:00+00:00,,0.0,239.0
2000-11-13 00:00:00+00:00,56.99666666666667,0.0,241.0
2000-11-14 00:00:00+00:00,38.048500000000004,0.0,244.0
2000-11-15 00:00:00+00:00,44.666666666666664,0.0,238.0
2000-11-16 00:00:00+00:00,40.61714285714286,0.0,243.0
2000-11-17 00:00:00+00:00,37.62583333333333,0.0,236.0
2000-11-18 00:00:00+00:00,41.83208333333334,0.0,225.0
2000-11-19 00:00:00+00:00,36.13772727272727,0.0,215.0
2000-11-20 00:00:00+00:00,44.23705882352941,0.0,210.0
2000-11-21 00:00:00+00:00,41.248333333333335,0.0,204.0
2000-11-22 00:00:00+00:00,42.712380952380954,0.0,204.0
2000-11-23 00:00:00+00:00,46.94277777777778,0.0,201.0
2000-11-24 00:00:00+00:00,44.3485,0.0,199.0
2000-11-25 00:00:00+00:00,43.2075,0.0,207.0
2000-11-26 00:00:00+00:00,41.58166666666667,0.0,204.0
2000-11-27 00:00:00+00:00,43.706250000000004,0.0,203.0
2000-11-28 00:00:00+00:00,47.71380952380952,0.0,199.0
2000-11-29 00:00:00+00:00,46.63,0.0,193.0
2000-11-30 00:00:00+00:00,56.09090909090909,0.0,192.0
2000-12-01 00:00:00+00:00,44.54125,0.0,195.0
2000-12-02 00:00:00+00:00,49.248333333333335,0.0,198.0
2000-12-03 00:00:00+00:00,47.24791666666667,0.0,194.0
2000-12-04 00:00:00+00:00,45.166666666666664,0.0,198.0
2000-12-05 00:00:00+00:00,47.5425,0.0,201.0
2000-12-06 00:00:00+00:00,44.415,0.0,198.0
2000-12-07 00:00:00+00:00,51.38777777777778,0.0,197.0
2000-12-08 00:00:00+00:00,51.47571428571429,0.0,188.0
2000-12-09 00:00:00+00:00,48.541666666666664,0.0,184.0
2000-12-10 00:00:00+00:00,46.0825,0.0,184.0
2000-12-11 00:00:00+00:00,45.99714285714286,0.0,183.0
2000-12-12 00:00:00+00:00,44.563125,0.0,184.0
2000-12-13 00:00:00+00:00,39.499,2.5399999999999636,185.0
2000-12-14 00:00:00+00:00,38.99818181818182,0.0,186.0
2000-12-15 00:00:00+00:00,42.951499999999996,0.0,185.0
2000-12-16 00:00:00+00:00,42.66625,0.0,186.0
2000-12-17 00:00:00+00:00,41.583333333333336,0.0,186.0
2000-12-18 00:00:00+00:00,40.9052380952381,0.0,184.0
2000-12-19 00:00:00+00:00,35.791666666666664,0.0,184.0
2000-12-20 00:00:00+00:00,40.72277777777778,0.0,185.0
2000-12-21 00:00:00+00:00,41.25125,0.0,188.0
2000-12-22 00:00:00+00:00,46.05444444444444,0.0,188.0
2000-12-23 00:00:00+00:00,42.049523809523805,0.0,190.0
2000-12-24 00:00:00+00:00,39.290416666666665,0.0,190.0
2000-12-25 00:00:00+00:00,39.00208333333333,0.0,191.0
2000-12-26 00:00:00+00:00,44.23904761904762,0.0,190.0
2000-12-27 00:00:00+00:00,37.78958333333333,0.0,191.0
2000-12-28 00:00:00+00:00,36.22772727272727,0.0,191.0
2000-12-29 00:00:00+00:00,60.75375,0.0,190.0
2000-12-30 00:00:00+00:00,40.749583333333334,0.0,188.0
2000-12-31 00:00:00+00:00,39.91625,0.0,186.0
2001-01-01 00:00:00+00:00,40.125,0.0,185.0
2001-01-02 00:00:00+00:00,39.74916666666667,0.0,186.0
2001-01-03 00:00:00+00:00,47.88777777777778,0.0,185.0
2001-01-04 00:00:00+00:00,37.99894736842106,0.0,182.0
2001-01-05 00:00:00+00:00,41.75,0.0,183.0
2001-01-06 00:00:00+00:00,51.523809523809526,0.0,186.0
2001-01-07 00:00:00+00:00,45.41708333333333,0.0,191.0
2001-01-08 00:00:00+00:00,45.78111111111111,0.0,191.0
2001-01-09 00:00:00+00:00,48.77272727272727,7.366,202.0
2001-01-10 00:00:00+00:00,46.202,0.0,204.0
2001-01-11 00:00:00+00:00,43.95095238095238,0.0,198.0
2001-01-12 00:00:00+00:00,44.86933333333333,21.082,210.0
2001-01-13 00:00:00+00:00,39.958333333333336,0.0,224.0
2001-01-14 00:00:00+00:00,36.85809523809524,0.25400000000000134,227.0
2001-01-15 00:00:00+00:00,33.33583333333333,0.0,211.0
2001-01-16 00:00:00+00:00,35.72555555555555,5.587999999999997,213.0
2001-01-17 00:00:00+00:00,36.43,0.0,215.0
2001-01-18 00:00:00+00:00,36.11277777777778,0.0,214.0
2001-01-19 00:00:00+00:00,38.388888888888886,0.0,209.0
2001-01-20 00:00:00+00:00,41.330000000000005,0.0,206.0
2001-01-21 00:00:00+00:00,41.9175,0.0,205.0
2001-01-22 00:00:00+00:00,43.04208333333333,0.0,204.0
2001-01-23 00:00:00+00:00,48.33208333333334,0.2539999999999978,205.0
2001-01-24 00:00:00+00:00,43.791666666666664,0.0,205.0
2001-01-25 00:00:00+00:00,49.58208333333334,0.0,207.0
2001-01-26 00:00:00+00:00,38.085,0.0,211.0
2001-01-27 00:00:00+00:00,41.760000000000005,5.588000000000001,229.0
2001-01-28 00:00:00+00:00,37.83416666666667,0.5080000000000027,231.0
2001-01-29 00:00:00+00:00,39.9575,0.0,225.0
2001-01-30 00:00:00+00:00,43.25208333333333,0.0,222.0
2001-01-31 00:00:00+00:00,50.335,0.0,213.0
2001-02-01 00:00:00+00:00,36.875416666666666,0.0,210.0
2001-02-02 00:00:00+00:00,41.0,0.0,207.0
2001-02-03 00:00:00+00:00,43.915416666666665,0.0,204.0
2001-02-04 00:00:00+00:00,50.622083333333336,0.0,200.0
2001-02-05 00:00:00+00:00,50.71333333333333,0.0,198.0
2001-02-06 00:00:00+00:00,53.90714285714286,0.0,325.0
2001-02-07 00:00:00+00:00,56.87583333333333,0.0,489.0
2001-02-08 00:00:00+00:00,48.080000000000005,1.524000000000001,579.0
2001-02-09 00:00:00+00:00,37.75,0.0,508.0
2001-02-10 00:00:00+00:00,38.290416666666665,0.0,374.0
2001-02-11 00:00:00+00:00,45.94388888888889,0.0,317.0
2001-02-12 00:00:00+00:00,43.5247619047619,0.0,281.0
2001-02-13 00:00:00+00:00,37.37952380952381,1.524000000000001,267.0
2001-02-14 00:00:00+00:00,37.581250000000004,10.413999999999994,268.0
2001-02-15 00:00:00+00:00,37.95666666666667,0.0,264.0
2001-02-16 00:00:00+00:00,38.66958333333333,0.0,244.0
2001-02-17 00:00:00+00:00,39.9575,0.0,222.0
2001-02-18 00:00:00+00:00,50.584583333333335,0.0,220.0
2001-02-19 00:00:00+00:00,48.70666666666667,0.0,600.0
2001-02-20 00:00:00+00:00,51.66416666666667,0.0,700.0
2001-02-21 00:00:00+00:00,52.43,0.0,656.0
2001-02-22 00:00:00+00:00,48.000454545454545,0.0,624.0
2001-02-23 00:00:00+00:00,53.08818181818182,0.0,569.0
2001-02-24 00:00:00+00:00,40.45916666666667,0.0,506.0
2001-02-25 00:00:00+00:00,48.07916666666667,0.0,407.0
2001-02-26 00:00:00+00:00,49.833888888888886,1.2700000000000031,331.0
2001-02-27 00:00:00+00:00,45.124583333333334,0.0,292.0
2001-02-28 00:00:00+00:00,43.335,5.334000000000003,302.0
2001-03-01 00:00:00+00:00,43.25083333333333,0.0,318.0
2001-03-02 00:00:00+00:00,44.165416666666665,0.5079999999999956,462.0
2001-03-03 00:00:00+00:00,49.2475,0.0,593.0
2001-03-04 00:00:00+00:00,46.49916666666667,0.0,543.0
2001-03-05 00:00:00+00:00,58.599333333333334,0.0,467.0
2001-03-06 00:00:00+00:00,58.5247619047619,0.0,424.0
2001-03-07 00:00:00+00:00,49.538333333333334,13.462000000000003,462.0
2001-03-08 00:00:00+00:00,49.374583333333334,3.5559999999999974,964.0
2001-03-09 00:00:00+00:00,51.374583333333334,0.0,990.0
2001-03-10 00:00:00+00:00,49.24875,3.048000000000002,961.0
2001-03-11 00:00:00+00:00,38.959583333333335,1.0160000000000053,1300.0
2001-03-12 00:00:00+00:00,47.000625,0.0,1370.0
2001-03-13 00:00:00+00:00,68.602,0.0,1810.0
2001-03-14 00:00:00+00:00,52.291666666666664,0.0,2000.0
2001-03-15 00:00:00+00:00,52.123333333333335,0.0,1990.0
2001-03-16 00:00:00+00:00,54.0,0.0,1620.0
2001-03-17 00:00:00+00:00,55.37416666666667,0.0,1010.0
2001-03-18 00:00:00+00:00,52.45708333333334,0.0,829.0
2001-03-19 00:00:00+00:00,57.495,0.0,696.0
2001-03-20 00:00:00+00:00,68.36272727272727,0.0,644.0
2001-03-21 00:00:00+00:00,63.66571428571429,0.0,666.0
2001-03-22 00:00:00+00:00,67.61923076923077,0.0,659.0
2001-03-23 00:00:00+00:00,58.82565217391304,0.0,608.0
2001-03-24 00:00:00+00:00,60.91625,0.0,529.0
2001-03-25 00:00:00+00:00,66.28999999999999,0.0,443.0
2001-03-26 00:00:00+00:00,60.212857142857146,0.0,364.0
2001-03-27 00:00:00+00:00,68.82833333333333,0.0,308.0
2001-03-28 00:00:00+00:00,46.3725,0.0,271.0
2001-03-29 00:00:00+00:00,,0.0,242.0
2001-03-30 00:00:00+00:00,67.99818181818182,0.0,221.0
2001-03-31 00:00:00+00:00,63.28285714285715,0.0,202.0
2001-04-01 00:00:00+00:00,,0.0,194.0
2001-04-02 00:00:00+00:00,,0.0,188.0
2001-04-03 00:00:00+00:00,64.995,0.0,184.0
2001-04-04 00:00:00+00:00,60.826521739130435,0.0,179.0
2001-04-05 00:00:00+00:00,55.33083333333334,0.0,179.0
2001-04-06 00:00:00+00:00,49.041666666666664,9.143999999999991,202.0
2001-04-07 00:00:00+00:00,53.58166666666667,0.0,251.0
2001-04-08 00:00:00+00:00,55.709583333333335,0.0,283.0
2001-04-09 00:00:00+00:00,48.71523809523809,0.0,412.0
2001-04-10 00:00:00+00:00,44.76190476190476,0.5079999999999956,383.0
2001-04-11 00:00:00+00:00,42.57958333333334,0.2540000000000049,334.0
2001-04-12 00:00:00+00:00,52.70708333333334,0.0,338.0
2001-04-13 00:00:00+00:00,53.7925,0.0,455.0
2001-04-14 00:00:00+00:00,57.83083333333334,0.0,605.0
2001-04-15 00:00:00+00:00,59.91583333333333,0.0,516.0
2001-04-16 00:00:00+00:00,62.666666666666664,0.0,366.0
2001-04-17 00:00:00+00:00,64.18318181818182,0.0,265.0
2001-04-18 00:00:00+00:00,67.249,0.2540000000000049,218.0
2001-04-19 00:00:00+00:00,75.24833333333333,0.0,187.0
2001-04-20 00:00:00+00:00,66.63772727272728,0.0,172.0
2001-04-21 00:00:00+00:00,53.099000000000004,0.5079999999999956,163.0
2001-04-22 00:00:00+00:00,46.622083333333336,0.7620000000000005,171.0
2001-04-23 00:00:00+00:00,55.83291666666667,0.0,176.0
2001-04-24 00:00:00+00:00,65.53958333333334,0.0,168.0
2001-04-25 00:00:00+00:00,68.08333333333333,0.0,160.0
2001-04-26 00:00:00+00:00,70.03958333333334,0.0,141.0
2001-04-27 00:00:00+00:00,64.7259090909091,0.2540000000000049,130.0
2001-04-28 00:00:00+00:00,50.666666666666664,1.0159999999999911,133.0
2001-04-29 00:00:00+00:00,74.87625,0.0,132.0
2001-04-30 00:00:00+00:00,68.835,0.0,126.0
2001-05-01 00:00:00+00:00,72.08083333333333,0.0,117.0
2001-05-02 00:00:00+00:00,70.08291666666666,0.0,111.0
2001-05-03 00:00:00+00:00,62.96041666666667,0.0,114.0
2001-05-04 00:00:00+00:00,56.04083333333333,0.0,116.0
2001-05-05 00:00:00+00:00,63.79,0.0,117.0
2001-05-06 00:00:00+00:00,68.25208333333333,0.0,117.0
2001-05-07 00:00:00+00:00,73.16375000000001,0.0,114.0
2001-05-08 00:00:00+00:00,77.50041666666667,0.0,105.0
2001-05-09 00:00:00+00:00,77.16791666666667,0.0,93.0
2001-05-10 00:00:00+00:00,77.87416666666667,0.0,90.0
2001-05-11 00:00:00+00:00,72.41666666666667,0.0,85.0
2001-05-12 00:00:00+00:00,77.58083333333333,0.0,82.0
2001-05-13 00:00:00+00:00,74.99571428571429,0.7620000000000005,77.0
2001-05-14 00:00:00+00:00,82.81818181818181,0.2540000000000049,88.0
2001-05-15 00:00:00+00:00,75.16708333333334,0.0,91.0
2001-05-16 00:00:00+00:00,76.0,0.0,85.0
2001-05-17 00:00:00+00:00,75.16875,0.0,80.0
2001-05-18 00:00:00+00:00,76.20875,0.0,78.0
2001-05-19 00:00:00+00:00,73.9,4.317999999999998,94.0
2001-05-20 00:00:00+00:00,77.4509090909091,3.3020000000000067,124.0
2001-05-21 00:00:00+00:00,76.49916666666667,0.0,130.0
2001-05-22 00:00:00+00:00,76.79208333333334,0.0,120.0
2001-05-23 00:00:00+00:00,61.875416666666666,0.0,103.0
2001-05-24 00:00:00+00:00,63.58208333333334,0.0,85.0
2001-05-25 00:00:00+00:00,66.99772727272727,0.0,83.0
2001-05-26 00:00:00+00:00,62.65086956521739,0.0,81.0
2001-05-27 00:00:00+00:00,82.45875,0.0,74.0
2001-05-28 00:00:00+00:00,77.23857142857143,0.0,68.0
2001-05-29 00:00:00+00:00,76.16708333333334,0.0,66.0
2001-05-30 00:00:00+00:00,59.87375,0.0,65.0
2001-05-31 00:00:00+00:00,59.87416666666667,0.0,63.0
2001-06-01 00:00:00+00:00,56.54208333333333,0.0,61.0
2001-06-02 00:00:00+00:00,83.915,0.0,62.0
2001-06-03 00:00:00+00:00,80.91666666666667,0.0,63.0
2001-06-04 00:00:00+00:00,74.33291666666666,0.0,64.0
2001-06-05 00:00:00+00:00,75.4575,0.0,70.0
2001-06-06 00:00:00+00:00,70.62416666666667,0.0,72.0
2001-06-07 00:00:00+00:00,62.415416666666665,0.0,67.0
2001-06-08 00:00:00+00:00,62.23761904761905,0.0,59.0
